DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,ExpenditureType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,EU Regulatory Reform Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,258,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Legal Branch A & Investigations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,257.3,TRAVEL EXPENSES WK 28,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Hygiene Policy Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,254,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Allergens,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,252.5,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 4 ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,252.2,TRAVEL EXPENSES WK 25,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulating our Future,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,250.95,TRAVEL EXPENSES WK 28,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Additives,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,250.83,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Corporate Support Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,250.6,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Contaminants HoD,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,248.71,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,239.8,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Finance Director & Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,238.14,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulating our Future,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,233.15,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Finance Director & Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,233,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Contaminants HoD,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,230.85,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,227,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Programme and project delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,226.63,TRAVEL EXPENSES WK 28,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Analysis & Research Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,226.54,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Admin,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,225.06,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,224.5,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,EU Regulatory Reform Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,221.1,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Finance Director & Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,217.4,TRAVEL EXPENSES WK 28,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,216.3,TRAVEL EXPENSES WK 26,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientist,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,213.4,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,213.02,TRAVEL EXPENSES WK 27,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,212,TRAVEL EXPENSES WK 28,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 3,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,211.8,TRAVEL EXPENSES WK 25,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Analysis & Research Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,210.76,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chemical Risk Assessment Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,209.5,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Food Crime Unit - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,209.3,TRAVEL EXPENSES WK 26,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Imports & Exports Team (Admin),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,209.3,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,206,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Legal Branch A & Investigations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,205.88,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Executive & Private Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,204,TRAVEL EXPENSES WK 28,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Internal Audit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,203.81,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Microbiological Food Safety Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,203.75,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Imports & Exports Team (Admin),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,201.7,TRAVEL EXPENSES WK 28,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Animal Feed Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,195.16,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Resilience - Admin,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,193,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Finance Director & Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,191.6,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Non Meat Field Ops,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,188.9,TRAVEL EXPENSES WK 27,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Contaminants Policy & Strategy Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,184.94,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Digital,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,184.46,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Production Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,183,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Comms Directors Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,181.13,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,179.65,TRAVEL EXPENSES WK 28,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 4 ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,178.96,TRAVEL EXPENSES WK 27,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,178.6,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Animal Feed Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,178.4,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Additives,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,178,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Contaminants HoD,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,178,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Contaminants Policy & Strategy Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,178,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Animal Feed Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,177.8,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 3 ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,175.8,TRAVEL EXPENSES WK 28,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Operations Local Delivery ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,175.68,TRAVEL EXPENSES WK 28,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Admin,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,175.5,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chief Executive & Private Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,172.6,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,171.7,TRAVEL EXPENSES WK 27,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientist,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,170.8,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Contaminants HoD,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,168,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,168,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Organisational Development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,167.72,TRAVEL EXPENSES WK 28,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,166.15,TRAVEL EXPENSES WK 27,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Internal Audit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,164.85,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Crime Unit - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,162.79,TRAVEL EXPENSES WK 26,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 4 ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,162.76,TRAVEL EXPENSES WK 27,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,EU Regulatory Reform Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,162.4,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,Internal Audit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,157.97,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Allergens,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,155.1,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,154.55,TRAVEL EXPENSES WK 25,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientist,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,152.9,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Resilience - Admin,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,151.8,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Legal Branch A & Investigations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,147.7,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Analysis & Research Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,144.8,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Contaminants HoD,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,144.06,TRAVEL EXPENSES WK 28,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Corporate Support Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,142.9,TRAVEL EXPENSES WK 28,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Food Incidents & Resilience - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,142.54,TRAVEL EXPENSES WK 28,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Procurement,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706641,140.5,TRAVEL EXPENSES WK 28,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Executive & Private Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,139.7,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Operations Local Delivery ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,139.19,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chief Scientist,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,139.18,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 2 (Wales),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,138.7,TRAVEL EXPENSES WK 26,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Imports & Exports Team (Admin),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,138.4,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-03,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Production Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706459,137,TRAVEL EXPENSES WK 25,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Contaminants HoD,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706613,136.8,TRAVEL EXPENSES WK 27,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-07-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Contaminants Policy & Strategy Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011706509,135.89,TRAVEL EXPENSES WK 26,BD1 5HQ,ADMIN
