DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,ExpenditureType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Legal Branch A & Investigations,REDFERN TRAVEL LTD,1011705242,347.25,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Additives,REDFERN TRAVEL LTD,1011705166,346.86,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,REDFERN TRAVEL LTD,1011705166,338.42,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operations Assurance ,REDFERN TRAVEL LTD,1011705166,336.47,Travel and Subsistence Week 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Legal Branch A & Investigations,REDFERN TRAVEL LTD,1011705030,335.88,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Regulatory & International,REDFERN TRAVEL LTD,1011705242,334.16,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Procurement,REDFERN TRAVEL LTD,1011705112,333.9,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Finance Director & Branch,REDFERN TRAVEL LTD,1011705166,333.63,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Information & Knowledge Management,REDFERN TRAVEL LTD,1011705166,333.5,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,EU Exit,REDFERN TRAVEL LTD,1011705166,332.6,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Non Meat Field Ops,REDFERN TRAVEL LTD,1011705030,331.15,Travel and Subsistence Week 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Internal Audit,REDFERN TRAVEL LTD,1011705242,327.65,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chemical Risk Assessment Unit,REDFERN TRAVEL LTD,1011705242,322.75,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Crime Unit - Admin,REDFERN TRAVEL LTD,1011705112,322.45,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Operations Assurance ,REDFERN TRAVEL LTD,1011705242,316.66,Travel and Subsistence Week 7,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Regulatory Delivery ,REDFERN TRAVEL LTD,1011705242,315.98,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 4,REDFERN TRAVEL LTD,1011705112,315.04,Travel and Subsistence Week 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,EU Exit,REDFERN TRAVEL LTD,1011705242,312.9,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulating our Future,REDFERN TRAVEL LTD,1011705030,305.9,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Internal Audit,REDFERN TRAVEL LTD,1011705166,303.13,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operations Assurance ,REDFERN TRAVEL LTD,1011705030,299.04,Travel and Subsistence Week 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-12,EXP - PURCHASE OF GOODS/SERVICES ? SUPPORT,Finance Director & Branch,RINEDATA LTD,1011705058,297.5,Travel Costs 7 Days,NN8 4HB,Admin
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Contaminants HoD,REDFERN TRAVEL LTD,1011705030,290.14,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Non Meat Field Ops,REDFERN TRAVEL LTD,1011705112,286.9,Travel and Subsistence Week 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 1,REDFERN TRAVEL LTD,1011705242,286.9,Travel and Subsistence Week 7,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Non Meat Field Ops,REDFERN TRAVEL LTD,1011705166,278.95,Travel and Subsistence Week 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Comms Directors Office,REDFERN TRAVEL LTD,1011705112,276.48,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,EU Exit,REDFERN TRAVEL LTD,1011705166,275.93,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Procurement,REDFERN TRAVEL LTD,1011705030,275.2,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Legal Branch A & Investigations,REDFERN TRAVEL LTD,1011705166,266.5,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Service Delivery,REDFERN TRAVEL LTD,1011705166,266.3,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Allergens,REDFERN TRAVEL LTD,1011705112,263.18,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Internal Audit,REDFERN TRAVEL LTD,1011705030,262.6,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Executive & Private Office,REDFERN TRAVEL LTD,1011705242,256.5,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Finance Director & Branch,REDFERN TRAVEL LTD,1011705242,251.3,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Service Delivery,REDFERN TRAVEL LTD,1011705242,245.25,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Contaminants Policy & Strategy Unit,REDFERN TRAVEL LTD,1011705242,243,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 1,REDFERN TRAVEL LTD,1011705112,239.5,Travel and Subsistence Week 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Programme and project delivery,REDFERN TRAVEL LTD,1011705030,238.6,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Digital,REDFERN TRAVEL LTD,1011705112,237.1,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Organisational Development,REDFERN TRAVEL LTD,1011705242,226.95,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Animal Feed Branch,REDFERN TRAVEL LTD,1011705242,225.67,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Planning and Performance,REDFERN TRAVEL LTD,1011705242,223,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,EU Exit,REDFERN TRAVEL LTD,1011705030,219.95,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Executive & Private Office,REDFERN TRAVEL LTD,1011705112,219.4,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 2 (Wales),REDFERN TRAVEL LTD,1011705166,219.28,Travel and Subsistence Week 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 1 (England),REDFERN TRAVEL LTD,1011705112,218.1,Travel and Subsistence Week 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Imports & Exports Team (Admin),REDFERN TRAVEL LTD,1011705242,216,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 1,REDFERN TRAVEL LTD,1011705030,215.8,Travel and Subsistence Week 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 3 ,REDFERN TRAVEL LTD,1011705242,213,Travel and Subsistence Week 7,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Corporate Support Unit,REDFERN TRAVEL LTD,1011705166,212.1,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 1,REDFERN TRAVEL LTD,1011705242,209.95,Travel and Subsistence Week 7,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Admin,REDFERN TRAVEL LTD,1011705242,208.5,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,REDFERN TRAVEL LTD,1011705242,205.55,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Animal Feed Branch,REDFERN TRAVEL LTD,1011705112,204.32,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,REDFERN TRAVEL LTD,1011705030,204.2,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,EU Exit,REDFERN TRAVEL LTD,1011705242,202.98,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Internal Audit,REDFERN TRAVEL LTD,1011705112,202.7,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientist,REDFERN TRAVEL LTD,1011705242,202,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 4,REDFERN TRAVEL LTD,1011705030,201,Travel and Subsistence Week 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Legal Branch A & Investigations,REDFERN TRAVEL LTD,1011705166,199.2,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Chief Scientist,REDFERN TRAVEL LTD,1011705030,198,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Contaminants HoD,REDFERN TRAVEL LTD,1011705030,198,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Prog,REDFERN TRAVEL LTD,1011705112,198,Travel and Subsistence Week 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chief Executive & Private Office,REDFERN TRAVEL LTD,1011705112,193.2,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,EU Exit,REDFERN TRAVEL LTD,1011705112,193,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,EU Exit,REDFERN TRAVEL LTD,1011705112,193,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Non Meat Field Ops,REDFERN TRAVEL LTD,1011705030,192.6,Travel and Subsistence Week 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 3 ,REDFERN TRAVEL LTD,1011705112,192.38,Travel and Subsistence Week 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Contaminants Policy & Strategy Unit,REDFERN TRAVEL LTD,1011705112,184.22,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Regulating our Future,REDFERN TRAVEL LTD,1011705030,183.6,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,EU Regulatory Reform Branch,REDFERN TRAVEL LTD,1011705030,183.6,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Corporate Support Unit,REDFERN TRAVEL LTD,1011705242,182,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Scientific Methods & Laboratory Policy,REDFERN TRAVEL LTD,1011705112,180.35,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Operations Assurance ,REDFERN TRAVEL LTD,1011705112,180.16,Travel and Subsistence Week 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Contaminants HoD,REDFERN TRAVEL LTD,1011705242,179.4,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Food Hygiene Policy Branch,REDFERN TRAVEL LTD,1011705112,178,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Imports & Exports Team (Admin),REDFERN TRAVEL LTD,1011705030,175.7,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,EU Regulatory Reform Branch,REDFERN TRAVEL LTD,1011705030,173.6,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Comms Directors Office,REDFERN TRAVEL LTD,1011705242,172.7,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 4,REDFERN TRAVEL LTD,1011705242,171.2,Travel and Subsistence Week 7,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Admin,REDFERN TRAVEL LTD,1011705030,170.5,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 3 ,REDFERN TRAVEL LTD,1011705112,170.1,Travel and Subsistence Week 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,Regulatory Delivery ,REDFERN TRAVEL LTD,1011705242,166.96,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 1 (Wales),REDFERN TRAVEL LTD,1011705166,165.8,Travel and Subsistence Week 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Programme and project delivery,REDFERN TRAVEL LTD,1011705030,161.9,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Operational Delivery,REDFERN TRAVEL LTD,1011705242,159.34,Travel and Subsistence Week 7,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 3,REDFERN TRAVEL LTD,1011705242,158.9,Travel and Subsistence Week 7,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-20,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Planning and Performance,REDFERN TRAVEL LTD,1011705166,156.7,Travel and Subsistence Week 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 4,REDFERN TRAVEL LTD,1011705242,155.2,Travel and Subsistence Week 7,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Digital,REDFERN TRAVEL LTD,1011705030,154.9,Travel and Subsistence Week 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 3,REDFERN TRAVEL LTD,1011705112,154.5,Travel and Subsistence Week 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-27,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,IT Information & Knowledge Management,REDFERN TRAVEL LTD,1011705242,153.7,Travel and Subsistence Week 7,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 2,REDFERN TRAVEL LTD,1011705112,151.2,Travel and Subsistence Week 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-02-14,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Food Production Branch,REDFERN TRAVEL LTD,1011705112,149.83,Travel and Subsistence Week 5,BD1 5HQ,ADMIN
