DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,ExpenditureType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,311.95,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Crime Unit - Admin,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,304.78,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Chemical Contaminants and Residues,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,303.8,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,301.6,Travel and Subsistence Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"Novel Foods, GM, Radiological and Feed Additives",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,301.15,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,300.7,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Service Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,298.13,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Procurement,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,295.3,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,294.68,Travel and Subsistence Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chemical Contaminants and Residues,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,294.2,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,288.04,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Finance Director & Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,273.92,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 2 (Wales),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,270.73,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,267.73,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 3,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,265.92,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 2 (Wales),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,265.88,Travel and Subsistence Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,"Food Additives, Flavourings, and Food Contact Materials",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,263.5,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-16,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,Operational Delivery,ARCO UK LTD,1011711717,262.49,Additional funds for Bulk PO 11770002606,HU1 2SJ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,260.46,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,259.3,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Procurement,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,253.26,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,"Meat Hygiene, ABP, TSE",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,251.5,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chief Scientific Advisors team,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,251.32,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Crime Unit - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,249.92,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,249.85,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,249.45,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 4,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,248.58,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Service Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,247.24,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Risk Assessment - operations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,244.96,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"Animal Feed, Foodborne Disease and Allergy (AFFDA)",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,241.92,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chemical Contaminants and Residues,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,239.22,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,"Novel Foods, GM, Radiological and Feed Additives",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,238.5,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Chemical Contaminants and Residues,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,236.25,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,RCD Operations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,233.75,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Digital,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,232.8,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Non Meat Field Ops,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,231.41,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Finance Director & Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,222.12,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,218.35,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Resilience - Admin,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,217.1,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Incidents & Resilience - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,216.45,Travel and Subsistence Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,212.64,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,212.1,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 3,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,206.6,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 2,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,205.14,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"Animal Feed, Foodborne Disease and Allergy (AFFDA)",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,205,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,204.57,Travel and Subsistence Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"Novel Foods, GM, Radiological and Feed Additives",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,202.18,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Comms Directors Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,199.8,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Planning and Performance,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,196.26,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Finance Director & Branch,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,194.25,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Imports & Exports Team (Admin),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,190.4,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,190.36,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,188.68,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Risk Assessment ? research and development,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,188.1,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 4,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,186.92,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Imports & Exports Team (Admin),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,184.25,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Resilience - Admin,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,184.2,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Legal Branch A & Investigations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,180.96,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 1,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,178.88,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Corporate Support Unit,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,173.16,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Operational Delivery,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,172.72,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Chair & Deputy Chair,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,171.18,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 4,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,169.8,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Crime Unit - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,166.3,Travel and Subsistence Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 1 (England),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,160.3,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 4,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,155.58,Travel and Subsistence Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chemical Contaminants and Residues,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,155.25,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Legal Branch A & Investigations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,152.5,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"Food Additives, Flavourings, and Food Contact Materials",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,152.25,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 4 ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,152.25,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Planning and Performance,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,152.05,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Procurement,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,152.05,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chemical Contaminants and Residues,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,151.26,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 2 (England),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,150.54,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Imports & Exports Team (Admin),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,148.8,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Food Incidents & Resilience - Prog,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,146.49,Travel and Subsistence Week 03,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 1 (England),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,145.86,Travel and Subsistence Week 51,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Comms Directors Office,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,145.3,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulatory & International,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,141.65,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Operations Assurance ,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,140.31,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,"Novel Foods, GM, Radiological and Feed Additives",CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,134.34,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 1 (England),CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,131.38,Travel and Subsistence Week 02,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-29,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,North 1,CALDER CONFERENCES LTD,1011711843,130.84,Conference Costs,LS16 6RF,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Risk Assessment - operations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,127.56,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-24,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Planning and Performance,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711801,123,Travel and Subsistence Week 03,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-21,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711761,121.56,Travel and Subsistence Week 02,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2020-01-07,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Legal Branch A & Investigations,CORPORATE TRAVEL MANAGEMENT NORTH LTD,1011711603,121.35,Travel and Subsistence Week 51,BD1 5HQ,ADMIN
