DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceDescription,SupplierPostCode,ExpenditureType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,INPORT & EXPORTS TEAM,REDFERN TRAVEL LTD,1011705646,151.39,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,INPORT & EXPORTS TEAM,REDFERN TRAVEL LTD,1011705862,148.58,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,"ANIMAL FEED, TSEs & ABPs",REDFERN TRAVEL LTD,1011705646,145.24,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,FINANCE BRANCH,REDFERN TRAVEL LTD,1011705646,142.3,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,PROCUREMENT,REDFERN TRAVEL LTD,1011705862,142,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 3,REDFERN TRAVEL LTD,1011705646,140.8,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,FOODBORNE DISEASE CONTROL,REDFERN TRAVEL LTD,1011705862,138.27,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,ALLERGY & INTOLERANCE,REDFERN TRAVEL LTD,1011705646,137.4,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011705862,130.1,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011705646,129.05,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,LEGAL  BRANCH A & INVESTIGATIONS,REDFERN TRAVEL LTD,1011705862,128.7,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,ANIMAL FEED,REDFERN TRAVEL LTD,1011705862,126.54,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,NON MEAT FIELD OPS,REDFERN TRAVEL LTD,1011705646,124.6,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"PLANNING, PERFORMANCE & CHANGE",REDFERN TRAVEL LTD,1011705862,120.6,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 2 (Wales),REDFERN TRAVEL LTD,1011705646,119.8,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,CHIEF EXECUTIVE & PRIVATE OFFICE,REDFERN TRAVEL LTD,1011705646,119.36,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,FOOD ADDITIVES,REDFERN TRAVEL LTD,1011705862,119.3,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,REGULATORY & INTERNATIONAL,REDFERN TRAVEL LTD,1011705862,119,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT SERVICE DELIVERY,REDFERN TRAVEL LTD,1011705862,117.7,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,"ANIMAL FEED, TSEs & ABPs",REDFERN TRAVEL LTD,1011705862,117,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INPORT & EXPORTS TEAM,REDFERN TRAVEL LTD,1011705646,115.2,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,DIGITAL,REDFERN TRAVEL LTD,1011705862,113.1,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,REGULATING OUR FUTURE,REDFERN TRAVEL LTD,1011705646,111.5,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,FOOD INCIDENTS AND RESILIENCE PROG,REDFERN TRAVEL LTD,1011705862,110.73,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,ORGANISATIONAL DEVELOPMENT,REDFERN TRAVEL LTD,1011705646,109.59,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,DIGITAL,REDFERN TRAVEL LTD,1011705862,109.35,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FOOD CRIME UNIT PROG,REDFERN TRAVEL LTD,1011705862,108.6,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 2,REDFERN TRAVEL LTD,1011705646,105,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,DIGITAL,REDFERN TRAVEL LTD,1011705862,103.5,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,CHEMICAL RISK ASSESSMENT UNIT,REDFERN TRAVEL LTD,1011705646,100.6,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,ORGANISATIONAL DEVELOPMENT,REDFERN TRAVEL LTD,1011705862,99.98,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,SECURITY & ESTATES,REDFERN TRAVEL LTD,1011705646,95,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,SCIENTIFIC METHODS AND LABORATORY POLICY,REDFERN TRAVEL LTD,1011705646,93,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,FOODBORNE DISEASE CONTROL,REDFERN TRAVEL LTD,1011705862,92.39,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FOOD CRIME UNIT PROG,REDFERN TRAVEL LTD,1011705646,91.6,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,FOOD ADDITIVES,REDFERN TRAVEL LTD,1011705646,88,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT SERVICE DELIVERY,REDFERN TRAVEL LTD,1011705646,86.46,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,PROCUREMENT,REDFERN TRAVEL LTD,1011705646,86,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"AGRICULTURAL, PROCESS & ENVIRONMENTAL CONTAMINANTS",REDFERN TRAVEL LTD,1011705862,84.2,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,ANALYSIS & RESEARCH BRANCH,REDFERN TRAVEL LTD,1011705862,83,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 1 (Wales),REDFERN TRAVEL LTD,1011705646,82.9,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 3,REDFERN TRAVEL LTD,1011705646,81.2,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 3 ,REDFERN TRAVEL LTD,1011705646,79.6,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,INTERNAL AUDIT,REDFERN TRAVEL LTD,1011705646,78.9,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CHEMICAL RISK ASSESSMENT UNIT,REDFERN TRAVEL LTD,1011705646,76.9,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,INTERNAL AUDIT,REDFERN TRAVEL LTD,1011705862,73.59,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FOOD CRIME UNIT ADMIN,REDFERN TRAVEL LTD,1011705646,72.8,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,OPERATIONAL DELIVERY,REDFERN TRAVEL LTD,1011705646,70.99,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,OPERATIONS ASSURANCE DIVISION (PROGRAMME),REDFERN TRAVEL LTD,1011705862,70.71,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,MEAT HYGIENE POLICY,REDFERN TRAVEL LTD,1011705646,69.06,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FOOD CRIME UNIT ADMIN,REDFERN TRAVEL LTD,1011705862,68.5,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 2 (England),REDFERN TRAVEL LTD,1011705646,63.5,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 3 ,REDFERN TRAVEL LTD,1011705862,59.7,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 1 (Wales),REDFERN TRAVEL LTD,1011705862,58.55,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 2 (England),REDFERN TRAVEL LTD,1011705862,57.95,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 3,REDFERN TRAVEL LTD,1011705862,55.1,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 4,REDFERN TRAVEL LTD,1011705646,54.85,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 1,REDFERN TRAVEL LTD,1011705862,54.85,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,INTERNAL AUDIT,REDFERN TRAVEL LTD,1011705862,54.72,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 2 (England),REDFERN TRAVEL LTD,1011705862,54.55,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,"ANIMAL FEED, TSEs & ABPs",REDFERN TRAVEL LTD,1011705646,54.36,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 1,REDFERN TRAVEL LTD,1011705862,52.33,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,East 4,REDFERN TRAVEL LTD,1011705646,49.8,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,FOOD ADDITIVES,REDFERN TRAVEL LTD,1011705862,48.5,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Wales and West 2 (Wales),REDFERN TRAVEL LTD,1011705646,47.58,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,ORGANISATIONAL DEVELOPMENT,REDFERN TRAVEL LTD,1011705646,46.79,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,INPORT & EXPORTS TEAM,REDFERN TRAVEL LTD,1011705862,40.9,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 2,REDFERN TRAVEL LTD,1011705862,39.2,Travel Expenses Week 15,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,North 2,REDFERN TRAVEL LTD,1011705646,37.7,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,FOOD CRIME UNIT ADMIN,REDFERN TRAVEL LTD,1011705862,35.45,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,ALLERGY & INTOLERANCE,REDFERN TRAVEL LTD,1011705862,32.7,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011705862,26.2,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,FOOD ADDITIVES,REDFERN TRAVEL LTD,1011705862,22.15,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN RAIL TRAVEL,SCIENTIFIC METHODS AND LABORATORY POLICY,REDFERN TRAVEL LTD,1011705646,19.23,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,NORTHERN IRELAND,REDFERN TRAVEL LTD,1011705646,17.15,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,ALLERGY & INTOLERANCE,REDFERN TRAVEL LTD,1011705862,16,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,RESILIENCE ADMIN,REDFERN TRAVEL LTD,1011705862,14.4,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,ANALYSIS & RESEARCH BRANCH,REDFERN TRAVEL LTD,1011705862,12.7,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,REGULATORY DELIVERY,REDFERN TRAVEL LTD,1011705862,7.14,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,"ANIMAL FEED, TSEs & ABPs",REDFERN TRAVEL LTD,1011705646,2.92,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,FOOD ADDITIVES,REDFERN TRAVEL LTD,1011705862,2.33,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,SCIENTIFIC METHODS AND LABORATORY POLICY,REDFERN TRAVEL LTD,1011705646,1.2,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,REGULATORY DELIVERY,REDFERN TRAVEL LTD,1011705646,0.6,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,"RADIOLOGICAL, NOVEL FOOD & PROCESSES",REDFERN TRAVEL LTD,1011705646,0.6,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,MEAT HYGIENE POLICY,REDFERN TRAVEL LTD,1011705646,0.6,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,FINANCE BRANCH,REDFERN TRAVEL LTD,1011705646,0.6,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,East 1,REDFERN TRAVEL LTD,1011705646,0.6,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,ANALYSIS & RESEARCH BRANCH,REDFERN TRAVEL LTD,1011705646,-21.6,Travel Expenses Week 12,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-25,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,CORPORATE SUPPORT UNIT,REDFERN TRAVEL LTD,1011705862,-45,Travel Expenses Week 15,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,North 1,REDFERN TRAVEL LTD,1011705646,-46,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Wales and West 4 ,REDFERN TRAVEL LTD,1011705646,-250.3,Travel Expenses Week 12,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2018-04-19,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROF SERV - PAYMENTS TO PAYROLL PROVIDER,FINANCE BRANCH,MIDLAND SOFTWARE LTD,1011705808,-2811.15,CREDIT NOTE AGAINST INVOICE SIN024617 AND SIN018628,NG11 6LL,ADMIN
